age,gender,weight_kg,height_m,height_cm,bmi,bmi_category,max_bpm,avg_bpm,resting_bpm,session_duration_h,calories_burned,fat_pct,water_intake_l,workout_freq,workout_type,experience_level,bmr,tdee,inferred_goal,fitness_category,diet_plan,workout_plan
34,Male,88.0,1.64,164.0,32.72,Obese,197,147,70,1.9,1536.0,14.4,3.5,4,Yoga,3,1740.0,3001.5,Weight Loss,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
43,Male,94.0,1.79,179.0,29.34,Overweight,187,156,62,1.31,1012.0,23.2,3.4,2,HIIT,1,1848.8,2542.1,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
53,Female,44.7,1.79,179.0,13.95,Underweight,164,160,72,1.34,965.0,26.7,2.1,3,Yoga,2,1139.8,1766.7,Weight Gain,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
18,Male,63.2,1.63,163.0,23.79,Normal,162,120,73,0.66,436.0,27.5,2.2,3,Cardio,1,1565.8,2427.0,Improve Stamina,Moderately Fit,High Carb Performance Diet,Beginner Cardio + Walking
25,Male,95.6,1.9,190.0,26.48,Overweight,190,160,72,1.47,1294.0,23.8,2.4,4,Cardio,2,2023.5,3490.5,Weight Loss,Moderately Fit,Low Calorie Balanced Diet,Cardio Endurance Training
52,Male,47.8,1.86,186.0,13.82,Underweight,179,129,67,1.01,645.0,24.7,2.8,3,Yoga,2,1385.5,2147.5,Weight Gain,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
32,Male,85.3,1.64,164.0,31.71,Obese,178,123,69,1.77,1197.0,13.2,3.5,4,Cardio,3,1723.0,2972.2,Weight Loss,Fit,Low Calorie Balanced Diet,Cardio Endurance Training
39,Male,59.7,1.83,183.0,17.83,Underweight,170,154,59,1.35,1143.0,29.1,2.3,4,Strength,2,1550.8,2675.1,Weight Gain,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
31,Male,70.2,1.98,198.0,17.91,Underweight,199,129,61,0.71,504.0,24.2,2.5,2,Yoga,1,1789.5,2460.6,Weight Gain,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
43,Female,72.7,1.8,180.0,22.44,Normal,162,166,50,0.79,590.0,32.8,2.1,3,Cardio,1,1476.0,2287.8,Improve Stamina,Needs Improvement,High Carb Performance Diet,Beginner Cardio + Walking
45,Female,50.4,1.79,179.0,15.73,Underweight,182,130,59,0.74,433.0,27.7,2.5,2,Cardio,1,1236.8,1700.6,Weight Gain,Moderately Fit,High Carb Performance Diet,Beginner Cardio + Walking
40,Male,81.7,1.74,174.0,26.99,Overweight,166,133,58,0.91,666.0,27.0,2.7,2,Yoga,1,1709.5,2350.6,Weight Loss,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
31,Male,49.3,1.62,162.0,18.79,Normal,182,157,52,0.56,484.0,20.0,3.2,2,Strength,1,1355.5,1863.8,Muscle Gain,Moderately Fit,High Protein Non-Veg Diet,Beginner Fitness Routine
41,Female,61.9,1.64,164.0,23.01,Normal,166,131,68,1.93,1138.0,19.4,2.7,4,Yoga,3,1278.0,2204.6,Maintain Fitness,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
19,Female,49.1,1.68,168.0,17.4,Underweight,193,164,58,1.42,1164.0,25.3,2.6,4,Cardio,2,1285.0,2216.6,Weight Gain,Fit,High Carb Performance Diet,Cardio Endurance Training
43,Male,66.5,1.83,183.0,19.86,Normal,178,136,59,1.11,747.0,27.1,2.4,3,Yoga,2,1598.8,2478.1,Maintain Fitness,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
31,Male,75.5,1.93,193.0,20.27,Normal,168,135,68,0.6,446.0,20.5,3.4,2,Cardio,1,1811.2,2490.4,Improve Stamina,Moderately Fit,High Carb Performance Diet,Beginner Cardio + Walking
24,Male,88.2,1.79,179.0,27.53,Overweight,177,154,65,1.76,1491.0,11.3,3.5,4,HIIT,3,1885.8,3253.0,Weight Loss,Fit,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
20,Male,74.8,1.75,175.0,24.42,Normal,184,121,73,1.33,885.0,25.0,3.3,3,Yoga,2,1746.8,2707.5,Maintain Fitness,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
40,Female,72.2,1.6,160.0,28.2,Overweight,173,130,67,0.87,566.0,29.2,1.9,3,Yoga,1,1361.0,2109.6,Weight Loss,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
35,Male,62.8,1.63,163.0,23.64,Normal,184,160,63,1.41,1241.0,21.9,3.7,4,Cardio,2,1476.8,2547.5,Improve Stamina,Fit,High Carb Performance Diet,Cardio Endurance Training
55,Male,84.7,1.79,179.0,26.43,Overweight,178,122,52,1.19,719.0,23.3,2.4,3,Cardio,2,1695.8,2628.5,Weight Loss,Moderately Fit,Low Calorie Balanced Diet,Cardio Endurance Training
52,Male,116.5,1.69,169.0,40.79,Obese,198,148,51,0.53,388.0,27.3,2.4,2,Cardio,1,1966.2,2703.5,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Beginner Cardio + Walking
32,Male,77.4,1.92,192.0,21.0,Normal,174,137,50,1.39,1047.0,26.7,3.3,3,Cardio,2,1819.0,2819.5,Improve Stamina,Moderately Fit,High Carb Performance Diet,Cardio Endurance Training
42,Female,72.9,1.62,162.0,27.78,Overweight,175,139,67,1.17,732.0,25.7,2.0,4,Yoga,2,1370.5,2364.1,Weight Loss,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
54,Female,58.4,1.59,159.0,23.1,Normal,186,166,73,1.08,807.0,32.5,1.9,2,Cardio,1,1146.8,1576.8,Improve Stamina,Needs Improvement,High Carb Performance Diet,Beginner Cardio + Walking
45,Female,64.3,1.54,154.0,27.11,Overweight,199,133,58,1.67,999.0,15.3,2.7,4,Yoga,3,1219.5,2103.6,Weight Loss,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
27,Male,89.3,1.87,187.0,25.54,Overweight,169,153,62,1.62,1363.0,12.7,3.5,5,Strength,3,1931.8,3670.4,Weight Loss,Fit,High Protein Non-Veg Diet,Compound Strength Training
56,Male,90.2,1.61,161.0,34.8,Obese,163,168,51,1.38,1148.0,22.6,2.3,3,Yoga,2,1633.2,2531.5,Weight Loss,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
34,Female,59.0,1.62,162.0,22.48,Normal,178,150,56,1.13,847.0,30.9,2.4,4,Cardio,2,1271.5,2193.3,Improve Stamina,Moderately Fit,High Carb Performance Diet,Cardio Endurance Training
56,Male,58.7,1.86,186.0,16.97,Underweight,187,159,65,1.09,858.0,22.6,3.3,3,Cardio,2,1474.5,2285.5,Weight Gain,Moderately Fit,High Carb Performance Diet,Cardio Endurance Training
39,Male,127.5,1.82,182.0,38.49,Obese,180,161,70,1.26,1116.0,29.8,3.0,3,Strength,2,2222.5,3444.9,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Progressive Strength Training
43,Female,68.6,1.52,152.0,29.69,Overweight,173,137,68,1.42,875.0,28.1,2.6,4,Yoga,2,1260.0,2173.5,Weight Loss,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
42,Female,56.7,1.53,153.0,24.22,Normal,192,149,74,1.07,717.0,27.4,1.9,3,Strength,1,1152.2,1785.9,Muscle Gain,Moderately Fit,High Protein Veg Diet,Beginner Fitness Routine
34,Female,64.5,1.78,178.0,20.36,Normal,169,144,64,1.33,958.0,27.8,1.8,4,Yoga,2,1426.5,2460.7,Maintain Fitness,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
30,Female,61.6,1.52,152.0,26.66,Overweight,178,138,71,1.78,1228.0,19.5,2.7,4,Cardio,3,1255.0,2164.9,Weight Loss,Fit,Low Calorie Balanced Diet,Cardio Endurance Training
37,Male,75.1,1.82,182.0,22.67,Normal,189,127,60,1.23,859.0,26.4,3.2,4,Yoga,2,1708.5,2947.2,Maintain Fitness,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
42,Male,79.3,1.93,193.0,21.29,Normal,181,147,50,1.22,888.0,27.3,3.3,2,Cardio,1,1794.2,2467.0,Improve Stamina,Moderately Fit,High Carb Performance Diet,Beginner Cardio + Walking
21,Female,72.6,1.68,168.0,25.72,Overweight,162,127,70,1.19,756.0,34.2,1.8,3,Cardio,2,1510.0,2340.5,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Cardio Endurance Training
27,Male,76.7,1.7,170.0,26.54,Overweight,196,150,56,0.96,792.0,29.1,2.1,3,HIIT,1,1699.5,2634.2,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
20,Female,44.2,1.61,161.0,17.05,Underweight,177,122,69,1.08,659.0,32.4,2.5,2,HIIT,1,1187.2,1632.4,Weight Gain,Needs Improvement,High Protein Veg Diet,Intermediate Cardio + HIIT
58,Female,56.5,1.7,170.0,19.55,Normal,170,122,57,0.74,406.0,27.0,2.7,2,Yoga,1,1176.5,1617.7,Maintain Fitness,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
35,Male,100.9,1.63,163.0,37.98,Obese,161,163,59,1.1,986.0,28.4,3.1,2,Cardio,1,1857.8,2554.5,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Beginner Cardio + Walking
53,Female,55.8,1.55,155.0,23.23,Normal,171,141,54,1.12,711.0,27.0,1.8,4,Strength,2,1100.8,1898.9,Muscle Gain,Fit,High Protein Veg Diet,Progressive Strength Training
39,Male,58.3,1.93,193.0,15.65,Underweight,165,136,58,1.35,1010.0,27.4,3.7,4,Cardio,2,1599.2,2758.6,Weight Gain,Fit,High Carb Performance Diet,Cardio Endurance Training
51,Male,48.6,1.77,177.0,15.51,Underweight,199,155,74,1.47,1128.0,26.9,3.5,2,Strength,1,1342.2,1845.5,Weight Gain,Moderately Fit,High Protein Non-Veg Diet,Beginner Fitness Routine
25,Male,81.7,1.95,195.0,21.49,Normal,188,136,74,1.94,1451.0,13.8,3.5,4,Yoga,3,1915.8,3304.8,Maintain Fitness,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
57,Male,85.6,1.69,169.0,29.97,Overweight,189,133,50,1.76,1159.0,12.7,3.5,5,Yoga,3,1632.2,3101.2,Weight Loss,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
36,Female,60.0,1.72,172.0,20.28,Normal,161,128,51,1.63,1043.0,18.2,2.7,5,Strength,3,1334.0,2534.6,Muscle Gain,Fit,High Protein Veg Diet,Compound Strength Training
59,Male,126.4,1.69,169.0,44.26,Obese,168,149,68,1.24,915.0,29.5,2.9,3,Strength,1,2030.2,3146.8,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Beginner Fitness Routine
58,Female,75.4,1.78,178.0,23.8,Normal,161,140,63,1.05,662.0,26.0,2.5,4,Cardio,2,1415.5,2441.7,Improve Stamina,Fit,High Carb Performance Diet,Cardio Endurance Training
54,Female,64.2,1.69,169.0,22.48,Normal,188,131,69,1.69,996.0,16.5,2.7,4,Yoga,3,1267.2,2185.9,Maintain Fitness,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
23,Female,65.2,1.62,162.0,24.84,Normal,192,156,59,1.37,1069.0,31.1,2.5,3,Cardio,2,1388.5,2152.2,Improve Stamina,Moderately Fit,High Carb Performance Diet,Cardio Endurance Training
43,Female,70.1,1.66,166.0,25.44,Overweight,169,151,58,0.99,673.0,34.6,2.6,2,Strength,1,1362.5,1873.4,Weight Loss,Needs Improvement,High Protein Veg Diet,Beginner Fitness Routine
51,Male,102.6,1.77,177.0,32.75,Obese,193,130,59,1.21,779.0,21.0,3.4,2,HIIT,1,1882.2,2588.0,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
23,Male,107.2,1.93,193.0,28.78,Overweight,167,139,55,1.15,879.0,20.2,3.1,4,HIIT,2,2168.2,3740.1,Weight Loss,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
54,Female,56.5,1.75,175.0,18.45,Underweight,196,154,66,1.76,1220.0,15.3,2.7,5,HIIT,3,1227.8,2332.8,Weight Gain,Fit,High Protein Veg Diet,Intermediate Cardio + HIIT
50,Female,61.6,1.75,175.0,20.11,Normal,192,166,74,1.22,911.0,25.5,2.2,4,Strength,2,1298.8,2240.4,Muscle Gain,Fit,High Protein Veg Diet,Progressive Strength Training
39,Male,81.7,1.75,175.0,26.68,Overweight,165,165,55,1.32,1198.0,29.1,2.8,4,Cardio,2,1720.8,2968.4,Weight Loss,Moderately Fit,Low Calorie Balanced Diet,Cardio Endurance Training
38,Female,76.6,1.58,158.0,30.68,Obese,199,130,53,0.74,481.0,32.2,2.3,2,Yoga,1,1402.5,1928.4,Weight Loss,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
23,Male,116.8,1.79,179.0,36.45,Obese,178,127,69,1.0,698.0,26.8,3.4,4,Strength,2,2176.8,3755.0,Weight Loss,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
23,Female,60.1,1.59,159.0,23.77,Normal,191,123,52,1.8,1107.0,17.6,2.7,4,HIIT,3,1318.8,2274.9,Maintain Fitness,Fit,High Protein Veg Diet,Intermediate Cardio + HIIT
21,Male,93.7,1.73,173.0,31.31,Obese,186,146,72,1.0,803.0,27.8,3.6,2,Cardio,1,1918.2,2637.5,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Beginner Cardio + Walking
47,Female,41.6,1.58,158.0,16.66,Underweight,160,163,68,1.03,756.0,26.6,2.1,4,Yoga,2,1007.5,1737.9,Weight Gain,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
28,Female,55.1,1.79,179.0,17.2,Underweight,192,159,67,1.99,1582.0,17.0,2.7,5,Yoga,3,1368.8,2600.7,Weight Gain,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
47,Male,127.1,1.76,176.0,41.03,Obese,199,157,73,0.71,552.0,24.9,3.0,2,Strength,1,2141.0,2943.9,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Beginner Fitness Routine
48,Female,69.1,1.6,160.0,26.99,Overweight,191,166,53,1.34,1001.0,26.1,2.0,4,Strength,2,1290.0,2225.2,Weight Loss,Moderately Fit,High Protein Veg Diet,Progressive Strength Training
41,Female,66.8,1.74,174.0,22.06,Normal,164,149,57,1.34,898.0,29.2,2.3,3,Yoga,1,1389.5,2153.7,Maintain Fitness,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
26,Male,125.5,1.76,176.0,40.52,Obese,176,163,66,1.15,1031.0,23.2,3.1,4,Yoga,2,2230.0,3846.8,Weight Loss,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
20,Female,71.3,1.58,158.0,28.56,Overweight,167,167,54,1.07,893.0,25.4,1.5,3,HIIT,2,1439.5,2231.2,Weight Loss,Moderately Fit,High Protein Veg Diet,Progressive Strength Training
48,Male,129.2,1.61,161.0,49.84,Obese,193,167,62,1.06,876.0,21.4,2.9,4,Yoga,2,2063.2,3559.0,Weight Loss,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
57,Male,96.3,1.86,186.0,27.84,Overweight,168,146,74,1.1,795.0,27.6,2.2,3,Strength,2,1845.5,2860.5,Weight Loss,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
54,Female,67.5,1.54,154.0,28.46,Overweight,182,140,50,0.72,454.0,25.2,1.5,3,Cardio,1,1206.5,1870.1,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Beginner Cardio + Walking
53,Female,64.4,1.55,155.0,26.81,Overweight,194,139,62,1.77,1107.0,19.7,2.7,4,HIIT,3,1186.8,2047.2,Weight Loss,Fit,High Protein Veg Diet,Intermediate Cardio + HIIT
41,Female,64.9,1.57,157.0,26.33,Overweight,166,123,53,1.04,576.0,25.9,2.4,4,HIIT,2,1264.2,2180.7,Weight Loss,Moderately Fit,High Protein Veg Diet,Progressive Strength Training
48,Female,52.3,1.66,166.0,18.98,Normal,174,130,71,0.74,433.0,33.0,1.8,3,Yoga,1,1159.5,1797.2,Maintain Fitness,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
23,Female,56.7,1.55,155.0,23.6,Normal,179,132,73,1.38,911.0,34.0,1.9,4,Cardio,2,1259.8,2173.2,Improve Stamina,Moderately Fit,High Carb Performance Diet,Cardio Endurance Training
19,Female,46.8,1.63,163.0,17.61,Underweight,184,128,63,1.35,864.0,34.4,1.6,4,HIIT,2,1230.8,2123.1,Weight Gain,Moderately Fit,High Protein Veg Diet,Progressive Strength Training
37,Female,70.3,1.77,177.0,22.44,Normal,162,123,52,1.01,621.0,33.7,1.7,2,Strength,1,1463.2,2011.9,Muscle Gain,Needs Improvement,High Protein Veg Diet,Beginner Fitness Routine
45,Male,80.8,1.76,176.0,26.08,Overweight,183,131,54,1.7,1102.0,11.4,3.5,4,Yoga,3,1688.0,2911.8,Weight Loss,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
28,Female,56.0,1.5,150.0,24.89,Normal,193,128,56,1.94,1242.0,16.7,2.7,5,Strength,3,1196.5,2273.3,Muscle Gain,Fit,High Protein Veg Diet,Compound Strength Training
21,Male,101.2,1.84,184.0,29.89,Overweight,181,132,50,1.3,944.0,24.3,3.3,2,Yoga,1,2062.0,2835.2,Weight Loss,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
32,Female,56.6,1.57,157.0,22.96,Normal,170,167,72,1.65,1378.0,15.7,2.7,4,HIIT,3,1226.2,2115.2,Maintain Fitness,Fit,High Protein Veg Diet,Intermediate Cardio + HIIT
23,Female,40.9,1.75,175.0,13.36,Underweight,167,145,61,0.82,594.0,25.2,2.1,3,Yoga,1,1226.8,1901.5,Weight Gain,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
47,Male,127.8,1.65,165.0,46.94,Obese,198,157,60,0.77,598.0,28.7,3.5,2,Cardio,1,2079.2,2858.9,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Beginner Cardio + Walking
55,Female,49.3,1.76,176.0,15.92,Underweight,194,161,73,1.28,927.0,30.5,2.0,2,Strength,1,1157.0,1590.9,Weight Gain,Needs Improvement,High Protein Veg Diet,Beginner Fitness Routine
19,Female,64.3,1.63,163.0,24.2,Normal,197,132,57,1.87,1234.0,18.0,2.7,5,Cardio,3,1405.8,2671.0,Improve Stamina,Fit,High Carb Performance Diet,Cardio Endurance Training
32,Male,49.3,1.62,162.0,18.79,Normal,167,158,74,1.18,1025.0,29.3,2.5,3,Strength,2,1350.5,2093.3,Muscle Gain,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
28,Female,63.0,1.62,162.0,24.01,Normal,196,147,55,0.68,500.0,31.7,1.9,2,Strength,1,1341.5,1844.6,Muscle Gain,Needs Improvement,High Protein Veg Diet,Beginner Fitness Routine
25,Female,41.1,1.67,167.0,14.74,Underweight,186,138,71,1.03,711.0,31.9,2.4,3,Yoga,2,1168.8,1811.6,Weight Gain,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
43,Female,40.5,1.74,174.0,13.38,Underweight,187,143,51,1.5,965.0,32.9,2.2,3,HIIT,2,1116.5,1730.6,Weight Gain,Moderately Fit,High Protein Veg Diet,Progressive Strength Training
22,Male,71.0,1.62,162.0,27.05,Overweight,199,138,68,0.91,691.0,21.2,3.5,2,HIIT,1,1617.5,2224.1,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
23,Female,60.9,1.62,162.0,23.21,Normal,193,168,69,1.59,1336.0,16.8,2.7,5,Cardio,3,1345.5,2556.4,Improve Stamina,Fit,High Carb Performance Diet,Cardio Endurance Training
43,Female,64.7,1.66,166.0,23.48,Normal,191,132,69,1.88,1117.0,19.8,2.7,4,Yoga,3,1308.5,2257.2,Maintain Fitness,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
21,Female,51.0,1.71,171.0,17.44,Underweight,174,132,73,1.07,706.0,34.2,2.2,3,HIIT,2,1312.8,2034.8,Weight Gain,Moderately Fit,High Protein Veg Diet,Progressive Strength Training
36,Female,57.7,1.77,177.0,18.42,Underweight,176,147,63,1.65,1213.0,19.4,2.7,4,Strength,3,1342.2,2315.3,Weight Gain,Fit,High Protein Veg Diet,Compound Strength Training
37,Male,76.9,1.82,182.0,23.22,Normal,192,121,50,1.49,992.0,24.5,2.8,4,Strength,2,1726.5,2978.2,Muscle Gain,Fit,High Protein Non-Veg Diet,Progressive Strength Training
50,Male,80.5,1.77,177.0,25.7,Overweight,175,129,59,1.85,1181.0,14.3,3.5,4,Yoga,3,1666.2,2874.2,Weight Loss,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
37,Female,73.3,1.74,174.0,24.21,Normal,188,141,65,1.03,726.0,25.5,2.4,3,Cardio,2,1474.5,2285.5,Improve Stamina,Moderately Fit,High Carb Performance Diet,Cardio Endurance Training
29,Female,49.0,1.57,157.0,19.88,Normal,168,132,53,1.33,878.0,26.5,2.6,3,Yoga,2,1165.2,1806.1,Maintain Fitness,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
18,Male,114.5,1.97,197.0,29.5,Overweight,192,128,60,1.03,725.0,24.1,2.6,3,Cardio,1,2291.2,3551.4,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Beginner Cardio + Walking
43,Male,81.0,1.78,178.0,25.56,Overweight,188,152,65,1.58,1189.0,12.4,3.5,5,Yoga,3,1712.5,3253.8,Weight Loss,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
31,Female,53.5,1.76,176.0,17.27,Underweight,172,133,69,1.22,811.0,27.6,1.8,4,Strength,2,1319.0,2275.3,Weight Gain,Fit,High Protein Veg Diet,Progressive Strength Training
55,Male,52.1,1.68,168.0,18.46,Underweight,180,167,50,0.77,637.0,23.6,3.0,3,Yoga,1,1301.0,2016.5,Weight Gain,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
54,Female,70.1,1.52,152.0,30.34,Obese,180,139,65,0.76,475.0,26.6,2.1,2,HIIT,1,1220.0,1677.5,Weight Loss,Needs Improvement,High Protein Veg Diet,Intermediate Cardio + HIIT
28,Male,86.9,1.78,178.0,27.43,Overweight,164,134,68,1.29,951.0,24.9,3.7,4,HIIT,2,1846.5,3185.2,Weight Loss,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
53,Male,73.4,1.76,176.0,23.7,Normal,169,151,70,1.09,815.0,27.9,2.8,3,Yoga,2,1574.0,2439.7,Maintain Fitness,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
30,Male,90.0,1.66,166.0,32.66,Obese,165,152,71,1.32,1104.0,26.6,2.1,4,Cardio,2,1792.5,3092.1,Weight Loss,Moderately Fit,Low Calorie Balanced Diet,Cardio Endurance Training
20,Male,85.7,1.92,192.0,23.25,Normal,172,136,58,1.72,1287.0,10.5,3.5,5,Cardio,3,1962.0,3727.8,Improve Stamina,Fit,High Carb Performance Diet,Cardio Endurance Training
50,Female,70.4,1.55,155.0,29.3,Overweight,160,143,58,0.73,470.0,29.9,2.7,2,Strength,1,1261.8,1735.0,Weight Loss,Needs Improvement,High Protein Veg Diet,Beginner Fitness Routine
23,Male,57.7,1.71,171.0,19.73,Normal,179,149,58,1.15,942.0,27.0,3.4,3,Strength,2,1535.8,2380.5,Muscle Gain,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
27,Male,75.7,1.76,176.0,24.44,Normal,167,132,66,0.68,494.0,25.3,2.3,3,Cardio,1,1727.0,2676.8,Improve Stamina,Moderately Fit,High Carb Performance Diet,Beginner Cardio + Walking
22,Female,61.8,1.52,152.0,26.75,Overweight,169,166,61,1.83,1519.0,17.0,2.7,5,Yoga,3,1297.0,2464.3,Weight Loss,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
40,Male,80.3,1.76,176.0,25.92,Overweight,168,167,74,1.63,1497.0,13.1,3.5,5,Strength,3,1708.0,3245.2,Weight Loss,Fit,High Protein Non-Veg Diet,Compound Strength Training
27,Male,104.3,1.68,168.0,36.95,Obese,162,135,62,1.28,950.0,29.7,3.5,3,Cardio,2,1963.0,3042.7,Weight Loss,Needs Improvement,Low Calorie Balanced Diet,Cardio Endurance Training
19,Female,65.7,1.58,158.0,26.32,Overweight,170,121,57,1.46,883.0,25.9,1.9,3,Cardio,2,1388.5,2152.2,Weight Loss,Moderately Fit,Low Calorie Balanced Diet,Cardio Endurance Training
30,Male,120.3,1.96,196.0,31.32,Obese,171,136,65,0.66,494.0,23.9,2.6,2,Yoga,1,2283.0,3139.1,Weight Loss,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
57,Female,51.9,1.57,157.0,21.06,Normal,169,151,67,1.05,713.0,29.1,2.6,3,HIIT,2,1054.2,1634.0,Maintain Fitness,Moderately Fit,High Protein Veg Diet,Progressive Strength Training
19,Female,59.1,1.57,157.0,23.98,Normal,184,162,50,1.65,1336.0,17.9,2.7,5,Cardio,3,1316.2,2500.8,Improve Stamina,Fit,High Carb Performance Diet,Cardio Endurance Training
37,Female,66.9,1.75,175.0,21.84,Normal,184,127,50,1.38,876.0,26.5,2.1,4,Strength,2,1416.8,2444.0,Muscle Gain,Fit,High Protein Veg Diet,Progressive Strength Training
18,Female,66.9,1.75,175.0,21.84,Normal,170,122,61,0.94,573.0,26.8,1.7,2,Yoga,1,1511.8,2078.7,Maintain Fitness,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
54,Male,78.7,1.66,166.0,28.56,Overweight,195,131,55,1.42,921.0,22.9,2.6,3,Yoga,2,1559.5,2417.2,Weight Loss,Moderately Fit,Balanced Maintenance Diet,Active Lifestyle Routine
26,Female,62.4,1.61,161.0,24.07,Normal,198,139,58,1.88,1307.0,19.8,2.7,4,Yoga,3,1339.2,2310.1,Maintain Fitness,Fit,Balanced Maintenance Diet,Active Lifestyle Routine
34,Male,102.1,1.71,171.0,34.92,Obese,185,135,72,0.96,713.0,27.3,3.2,2,HIIT,1,1924.8,2646.6,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
26,Male,51.9,2.0,200.0,12.97,Underweight,173,133,54,0.75,549.0,26.6,2.3,2,HIIT,1,1644.0,2260.5,Weight Gain,Moderately Fit,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
28,Male,58.3,2.0,200.0,14.57,Underweight,198,135,65,1.32,980.0,28.2,3.0,4,Strength,2,1698.0,2929.1,Weight Gain,Moderately Fit,High Protein Non-Veg Diet,Progressive Strength Training
32,Male,89.8,1.92,192.0,24.36,Normal,199,168,67,1.93,1783.0,10.6,3.5,4,Strength,3,1943.0,3351.7,Muscle Gain,Fit,High Protein Non-Veg Diet,Compound Strength Training
41,Male,101.1,1.83,183.0,30.19,Obese,160,162,66,0.79,634.0,28.6,3.2,2,Yoga,1,1954.8,2687.8,Weight Loss,Needs Improvement,Balanced Maintenance Diet,Active Lifestyle Routine
55,Male,118.6,1.72,172.0,40.09,Obese,163,168,67,0.77,640.0,25.9,2.6,3,Strength,1,1991.0,3086.1,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Beginner Fitness Routine
52,Male,84.8,1.85,185.0,24.78,Normal,189,152,50,1.19,895.0,23.4,3.2,2,Cardio,1,1749.2,2405.2,Improve Stamina,Moderately Fit,High Carb Performance Diet,Beginner Cardio + Walking
47,Male,80.0,1.77,177.0,25.54,Overweight,171,149,68,0.72,531.0,28.2,3.5,3,HIIT,1,1676.2,2598.1,Weight Loss,Needs Improvement,High Protein Non-Veg Diet,Intermediate Cardio + HIIT
